LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
12265968,2015-10-18,18:01:59.41,INFO,main,org.apache.hadoop.yarn.util.RackResolver,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E21,Shuffle port returned by ContainerManager for attempt_<*> : <*>
1893579,2015-10-18,18:02:53.35,INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
1013073,2015-10-18,18:02:12.88,INFO,eventHandlingThread,org.apache.hadoop.ipc.Client,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
5642108,2015-10-18,18:07:40.91,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
10524751,2015-10-18,18:06:53.66,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E85,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>
8553878,2015-10-18,18:01:55.31,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E97,<*> failures on node MININT-<*>
13592062,2015-10-18,18:04:43.72,INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E74,Progress of TaskAttempt attempt_<*> is : <*>.<*>
14949587,2015-10-18,18:02:20.87,INFO,CommitterEvent Processor #2,org.apache.hadoop.yarn.util.RackResolver,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E101,attempt_<*> TaskAttempt Transitioned from NEW to UNASSIGNED
11999566,2015-10-18,18:06:20.82,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E44,Opening proxy : <*>:<*>
9787283,2015-10-18,18:08:14.65,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
8016119,2015-10-18,18:03:54.32,INFO,IPC Server handler 24 on 62270,org.apache.hadoop.yarn.util.RackResolver,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E33,Auth successful for job_<*> (auth:SIMPLE)
2689101,2015-10-18,18:07:44.51,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
12728895,2015-10-18,18:04:39.40,INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
16046549,2015-10-18,18:08:22.65,ERROR,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
8649903,2015-10-18,18:05:00.94,INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
13252384,2015-10-18,18:10:10.25,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
2319100,2015-10-18,18:07:57.88,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
3804965,2015-10-18,18:02:27.67,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E77,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
671872,2015-10-18,18:06:08.09,INFO,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E62,KILLING attempt_<*>
11563540,2015-10-18,18:07:02.30,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E85,Opening proxy : <*>:<*>
11394670,2015-10-18,18:03:52.10,INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E89,Task cleanup failed for attempt attempt_<*>
10329461,2015-10-18,18:01:47.00,INFO,RMCommunicator Allocator,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E4,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>
14225896,2015-10-18,18:02:53.81,INFO,ContainerLauncher #8,org.apache.hadoop.ipc.Client,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E42,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>
9234831,2015-10-18,18:09:43.49,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
9787726,2015-10-18,18:06:31.35,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
13575702,2015-10-18,18:06:42.58,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
8959585,2015-10-18,18:06:14.32,INFO,ContainerLauncher #7,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E68,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>
6179412,2015-10-18,18:08:37.92,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
10367573,2015-10-18,18:02:23.06,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E2,OutputCommitter set in config null
1233181,2015-10-18,18:03:52.51,INFO,IPC Server handler 29 on 62270,org.apache.hadoop.ipc.Server,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E76,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
11276115,2015-10-18,18:02:21.90,INFO,eventHandlingThread,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E88,Launching attempt_<*>
2161770,2015-10-18,18:03:04.20,INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E85,task_<*> Task Transitioned from SCHEDULED to RUNNING
15080748,2015-10-18,18:04:53.13,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
5558662,2015-10-18,18:07:42.01,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
3853458,2015-10-18,18:09:47.74,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
7037620,2015-10-18,18:01:57.74,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E21,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1313736,2015-10-18,18:03:56.04,INFO,ContainerLauncher #4,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E40,Input size for job job_<*> = <*>. Number of splits = <*>
16233274,2015-10-18,18:08:20.76,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
3173543,2015-10-18,18:04:55.89,INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
12790145,2015-10-18,18:04:43.57,INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E14,Progress of TaskAttempt attempt_<*> is : <*>.<*>
15790727,2015-10-18,18:08:15.03,ERROR,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
16263523,2015-10-18,18:03:19.71,INFO,main,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E45,Using callQueue class java.util.concurrent.LinkedBlockingQueue
1001584,2015-10-18,18:02:08.18,INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E101,The job-jar file on the remote FS is hdfs://<*>
13765549,2015-10-18,18:07:59.72,WARN,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E85,ERROR IN CONTACTING RM.
14955642,2015-10-18,18:02:35.93,FATAL,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Task: attempt_1445144423722_0020_m_000002_0 - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,E35,All maps assigned. Ramping up all remaining reduces:<*>
10771511,2015-10-18,18:05:48.23,INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E5,IPC Server Responder: starting
9637999,2015-10-18,18:04:45.79,INFO,Socket Reader #1 for port 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E45,Progress of TaskAttempt attempt_<*> is : <*>.<*>
6552615,2015-10-18,18:05:55.87,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E1,Processing the event EventType: JOB_SETUP
6280749,2015-10-18,18:02:32.63,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
1295439,2015-10-18,18:04:21.93,INFO,main,org.mortbay.log,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E31,Executing with tokens:
11277514,2015-10-18,18:01:51.14,INFO,RMCommunicator Allocator,SecurityLogger.org.apache.hadoop.ipc.Server,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E58,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
12720043,2015-10-18,18:06:17.75,INFO,CommitterEvent Processor #1,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E89,Resolved <*> to /default-rack
5869526,2015-10-18,18:01:47.00,WARN,main,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E45,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
5945745,2015-10-18,18:01:47.00,INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E21,Resolved <*> to /default-rack
2663513,2015-10-18,18:07:35.43,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
16199491,2015-10-18,18:02:13.38,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E41,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
16019425,2015-10-18,18:02:02.28,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E77,Added attempt_<*> to list of failed maps
12119425,2015-10-18,18:07:25.74,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
14184499,2015-10-18,18:04:42.39,INFO,ContainerLauncher #2,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
5842738,2015-10-18,18:01:47.00,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Opening proxy : <*>:<*>
13832557,2015-10-18,18:01:47.00,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E83,job_<*>Job Transitioned from NEW to INITED
15358979,2015-10-18,18:03:49.97,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E94,Size of containertokens_dob is <*>
11055906,2015-10-18,18:04:17.28,INFO,main,org.apache.hadoop.yarn.client.RMProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E94,Web app /mapreduce started at <*>
9991067,2015-10-18,18:07:16.88,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E76,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
8609987,2015-10-18,18:07:29.58,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
13839676,2015-10-18,18:02:42.73,INFO,IPC Server handler 26 on 62270,org.mortbay.log,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E27,OutputCommitter set in config null
3846533,2015-10-18,18:04:54.71,INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E83,Resolved <*> to /default-rack
9151416,2015-10-18,18:02:25.60,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E55,Auth successful for job_<*> (auth:SIMPLE)
14501926,2015-10-18,18:04:31.18,INFO,ContainerLauncher #8,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,Progress of TaskAttempt attempt_<*> is : <*>.<*>
4990424,2015-10-18,18:03:29.90,INFO,AsyncDispatcher event handler,org.mortbay.log,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E62,Http request log for http.requests.mapreduce is not defined
3561607,2015-10-18,18:01:47.00,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E89,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>
186286,2015-10-18,18:06:49.70,WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
13662907,2015-10-18,18:01:55.77,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E59,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
